323	2.23464	87.5371	91.0798	85.5643	
324	2.1978	85.8859	91.7874	87.5661	
325	0	86.8263	92.4883	88.0208	
326	3.82514	86.9697	91.4692	85.6764	
327	3.20856	82.0669	90.8654	85.8289	
328	2.65957	86.1446	87.0192	85.7143	
329	4.12371	84.0491	90.7317	83.2898	
330	5.91398	85.5828	91.7073	86.911	
331	6.18557	86.5269	90.3846	87.9581	
332	16.1458	86.8263	91.9811	87.9177	
333	15.0538	86.9823	90.9524	85.9375	
334	19.5	85	91.3876	85.4922	
335	27.8607	84.7305	91.5094	86.8766	
336	31.5271	86.4943	91.5423	87.1134	
337	33.1731	86.5854	94.0887	84.555	
338	38.2353	86.0534	93.3014	86.4796	
339	47.3214	86.5497	92.9907	85.6041	
340	53.0233	86.7435	91.7874	88.4319	
341	63.6364	86.087	91.7476	86.9452	
342	59.9138	87.0206	93.4579	86.5789	
343	64.7321	83.8068	92.7536	85.3165	
344	69.0678	85	91.0377	86.7684	
345	71.7391	86.0465	93.6893	88.3544	
346	70.6897	87.9656	91.5493	88.2051	
347	77.3663	86.0795	92.5234	86.3402	
348	79.5181	87.1508	95.4955	85.1562	
349	79.2829	87.1429	91.5179	85.8247	
350	82.8794	84.7458	92.8571	85.641	
351	83.3948	87.7143	91.8919	86.802	
352	84.1328	88.0682	96.1207	87.9699	
353	90.458	86.5169	93.75	86.8687	
354	89.9628	87.5339	94.958	86.0696	
355	90.106	90.3581	97.0711	88.1773	
356	90.3915	86.8493	94.8052	88.4131	
357	90	89.2473	92.623	88.5086	
358	91.1565	89.0374	97.1311	89.0244	
359	94.8276	91.1227	98.7603	89.0995	
360	100	100	100	100	
